AirportId,Iata,Latitude,Longitude,Timezone
11553,EMP,38.33055556,-96.19,America/Chicago
11554,EMT,34.08611111,-118.03472222,America/Los_Angeles
11555,ENA,60.57222222,-151.24722222,America/Anchorage
11557,END,36.33972222,-97.91722222,America/Chicago
11558,ENL,38.515,-89.09111111,America/Chicago
11559,ENN,64.54722222,-149.07388889,America/Anchorage
11563,ENV,40.71861111,-114.02861111,America/Denver
11564,ENW,42.59555556,-87.92638889,America/Chicago
11566,EOK,40.46,-91.42861111,America/Chicago
11567,EPH,47.30805556,-119.51694444,America/Los_Angeles
11577,ERI,42.07916667,-80.18,America/New_York
11582,ERV,29.97666667,-99.08555556,America/Chicago
11587,ESC,45.72277778,-87.09361111,America/Detroit
11588,ESD,48.70833333,-122.91055556,America/Los_Angeles
11590,ESF,31.395,-92.29583333,America/Chicago
11592,ESN,38.80416667,-76.06888889,America/New_York
11593,ESP,41.03583333,-75.16055556,America/New_York
11597,ETN,32.415,-98.80972222,America/Chicago
11598,ETS,31.29972222,-85.89972222,America/Chicago
11601,EUE,39.60361111,-116.00361111,America/Los_Angeles
11602,EUF,31.95138889,-85.12888889,America/Chicago
11603,EUG,44.12472222,-123.21083333,America/Los_Angeles
11606,EVC,64.04222222,-148.86277778,America/Anchorage
11609,EVM,47.42416667,-92.49666667,America/Chicago
11612,EVV,38.04,-87.52972222,America/Chicago
11613,EVW,41.27472222,-111.03472222,America/Denver
11615,EWB,41.67666667,-70.95777778,America/New_York
11616,EWK,38.06083333,-97.27638889,America/Chicago
11617,EWN,35.07361111,-77.0425,America/New_York
11618,EWR,40.69361111,-74.16861111,America/New_York
11619,EXI,58.42083333,-135.44722222,America/Juneau
11624,EYW,24.55611111,-81.76,America/New_York
11627,RBK,33.57416666,-117.12833333,America/Los_Angeles
11630,FAI,64.81527778,-147.85361111,America/Anchorage
11631,FAJ,18.30888889,-65.66166667,America/Puerto_Rico
11632,FAK,57.51666667,-135.21666667,America/Sitka
11633,FAL,26.58333333,-99.13333333,America/Chicago
11634,FAM,37.76083333,-90.42861111,America/Chicago
11637,FAR,46.91916667,-96.81583333,America/Chicago
11638,FAT,36.77666667,-119.71888889,America/Los_Angeles
11639,FAU,60.89611111,-147.44666667,America/Anchorage
11641,FAY,34.98777778,-78.88444444,America/New_York
11642,FBG,35.13194444,-78.93611111,America/New_York
11643,FBK,64.83666667,-147.61638889,America/Anchorage
11645,FBR,41.39333333,-110.40583333,America/Denver
11646,FBS,48.5375,-123.00833333,America/Los_Angeles
11648,FCA,48.31388889,-114.25222222,America/Denver
11649,FCH,36.73222222,-119.82027778,America/Los_Angeles
11650,FCM,44.82722222,-93.45805556,America/Chicago
11652,FCS,38.695,-104.75638889,America/Denver
11656,FDK,39.41694444,-77.37472222,America/New_York
11657,FDR,34.35222222,-98.98388889,America/Chicago
11659,FDY,41.01194444,-83.66861111,America/New_York
11662,FEP,42.24611111,-89.58194444,America/Chicago
11663,FET,41.45,-96.52111111,America/Chicago
11664,FEW,41.14166667,-104.87138889,America/Denver
11667,FFM,46.28444444,-96.1575,America/Chicago
11668,FFO,39.82611111,-84.04833333,America/New_York
11669,FFT,38.18166667,-84.90666667,America/New_York
11673,FHU,31.58833333,-110.34444444,America/Phoenix
11674,FIC,55.77777778,-131.5375,America/Sitka
11675,FID,41.25222222,-72.03166667,America/New_York
11677,FIL,38.95805556,-112.36305556,America/Denver
